id_renabap,nombre_barrio,departamento,cantidad_viviendas_aproximadas,cantidad_familias_aproximada,superficie_m2,id_energia_electrica,id_calefaccion,id_efluentes_cloacales,id_cocina,id_agua_corriente,id_clasificacion_barrio,id_titulo_propiedad,id_decada_creacion,id_provincia,id_departamento,id_localidad
5558,Puerto Arenas Lote 21,San Javier,20,22,28508,3,5,2,3,2,1,1,11,4,145,978
5612,Fábrica de Té,Montecarlo,40,44,15822,3,4,2,1,6,1,1,10,4,143,776
3942,Vista Alegre,Montecarlo,37,41,9696,6,2,2,3,1,1,1,12,4,143,776
3948,Malvinas VI,Montecarlo,45,50,28973,3,2,2,3,3,1,1,12,4,143,776
6491,Malvinas IV,Montecarlo,10,11,5679,2,2,2,3,2,1,1,12,4,143,776
3945,Palmar,Montecarlo,150,165,22187,2,2,2,3,1,1,1,11,4,143,776
3944,Martín Fierro,Montecarlo,30,33,13147,2,2,2,1,2,1,1,11,4,143,776
3941,Palomar,Montecarlo,165,182,142455,3,2,2,1,2,1,1,11,4,143,776
5611,San Lorenzo,Montecarlo,25,28,27588,2,4,2,1,2,1,1,11,4,143,776
3943,La Tira del Arroyo,Montecarlo,80,88,15137,2,2,2,3,2,1,1,11,4,143,776
3947,Retiro,Montecarlo,30,33,8416,2,2,2,3,8,1,1,11,4,143,776
6500,Itatí,Montecarlo,120,132,127397,6,2,2,3,2,1,1,13,4,143,776
5613,Badaraco,Montecarlo,150,165,546246,2,5,2,3,5,1,1,10,4,143,777
5614,Obrero,Montecarlo,93,102,672574,3,5,2,3,5,1,1,12,4,143,777
5564,Ex Ruta 14,Cainguás,70,77,43296,3,5,2,3,4,1,1,10,4,141,767
5566,Reserva,Cainguás,60,66,39515,3,5,2,1,2,1,1,12,4,141,767
5565,Olería,Cainguás,40,44,31779,3,5,2,3,5,1,1,12,4,141,767
5567,Aeroclub,Cainguás,20,22,7128,2,5,2,3,2,1,1,9,4,141,767
3934,Milagros,Cainguás,100,110,52599,2,2,2,1,2,2,1,10,4,141,766
3928,Barrio Nuevo,Cainguás,70,77,41967,2,2,2,1,2,1,1,12,4,141,766
3926,Municipal,Cainguás,31,34,48282,2,2,2,3,2,1,1,12,4,141,766
3927,Maná,Cainguás,19,21,32817,2,2,2,3,4,1,1,12,4,141,766
3930,San Maritano,Cainguás,250,275,25600,3,2,1,3,3,1,1,11,4,141,766
3931,Barrio Unido,Cainguás,115,127,23473,2,2,2,3,2,1,1,11,4,141,766
3932,Barrio YPF,Cainguás,160,176,18415,3,2,2,3,8,1,1,11,4,141,766
3933,Villa Orta,Cainguás,50,55,32884,2,2,2,3,2,2,1,11,4,141,766
3929,Barrio Norte,Cainguás,13,14,4492,2,2,2,1,2,1,1,9,4,141,766
5568,Sin Nombre,Cainguás,17,19,42887,3,2,2,1,1,1,1,12,4,141,768
5572,Malvinas,Cainguás,15,17,35524,3,2,2,3,4,1,1,12,4,141,770
5574,Antena,Cainguás,10,11,21272,3,2,2,3,4,1,1,12,4,141,770
5573,Luz Y Fuerza,Cainguás,30,33,61411,3,5,2,3,4,1,1,12,4,141,770
5571,Olería,Cainguás,30,33,96036,3,2,2,3,4,1,1,11,4,141,770
5570,Prestes,Cainguás,20,22,21829,2,5,2,3,9,1,1,11,4,141,770
5569,Bernardino Rivadavia,Cainguás,50,55,51541,3,5,2,1,2,1,1,11,4,141,769
6483,Itatí,Concepción,51,56,20327,10,2,2,1,2,1,1,12,4,147,1054
6484,Picada La Lencha,Concepción,60,66,25320,1,2,2,1,2,1,1,11,4,147,1054
6485,Picada Julián,Concepción,72,79,15786,10,2,2,1,6,1,1,11,4,147,1054
5609,Eucaliptal,Libertador General San Martín,72,79,38206,6,2,2,3,2,1,1,12,4,137,752
5610,Cantera,Libertador General San Martín,70,77,68706,6,5,2,3,2,1,1,12,4,137,752
3880,Iprodha,Libertador General San Martín,70,77,30980,6,2,2,3,2,2,1,12,4,137,752
5605,8 Viviendas,Libertador General San Martín,10,11,8138,2,5,2,3,2,1,1,12,4,137,753
5604,8 Viviendas,Libertador General San Martín,12,13,4774,3,5,2,3,6,1,1,12,4,137,753
5603,Ñanderoga,Libertador General San Martín,15,17,10875,3,5,2,1,6,2,1,12,4,137,753
5608,Ex Fadimat,Libertador General San Martín,60,66,119143,2,5,2,3,2,1,1,11,4,137,755
5607,Colonia Flora,Libertador General San Martín,120,132,213241,3,5,2,1,4,1,1,9,4,137,755
5606,Arroyo Blanco,Libertador General San Martín,50,55,69692,3,2,2,3,4,1,1,11,4,137,754
5559,Municipal,25 de mayo,20,22,26361,3,5,2,1,4,1,1,12,4,146,979
5560,Paraíso,25 de mayo,28,31,44502,3,5,2,3,4,1,1,12,4,146,979
5561,Don Abel,25 de mayo,35,39,59559,3,5,2,3,4,2,1,12,4,146,979
5563,Ringo,25 de mayo,15,17,12128,3,5,1,3,4,1,1,12,4,146,981
5562,La Laje,25 de mayo,25,28,74426,9,5,2,3,4,1,1,12,4,146,980
6152,Colonia Tacuarí Paraje El Naranjito,San Fernando,100,110,66542,3,3,2,1,1,1,1,10,6,164,400
2229,Lote 23,San Fernando,100,110,49231,2,5,2,1,2,1,1,10,6,164,400
6153,60 Viviendas,San Fernando,65,72,25937,2,5,4,4,2,3,1,10,6,164,400
2221,Ex Conventillo,San Fernando,60,66,105626,2,2,2,1,3,1,1,12,6,164,400
2222,Del Aplomo,San Fernando,75,83,203801,2,3,2,1,2,1,1,11,6,164,400
2360,Paranacito,San Fernando,13,14,86902,2,3,2,1,2,1,1,11,6,164,400
2207,Obrero,San Fernando,20,22,8232,2,5,2,1,2,1,1,11,6,164,400
2210,Ex Ferrocarril II,San Fernando,49,54,36168,2,5,2,1,2,1,1,11,6,164,400
2225,Paraje Las 5 Bocas,San Fernando,35,39,179462,2,5,2,1,2,1,1,11,6,164,400
2282,Lote 22,San Fernando,86,95,138869,3,5,2,1,2,1,1,11,6,164,400
2227,La Carbonilla,San Fernando,25,28,35614,2,5,2,1,5,1,1,11,6,164,400
2226,Chacra 299,San Fernando,20,22,54803,2,3,2,1,2,1,1,9,6,164,400
2281,Cooperativa,San Fernando,84,92,147840,3,3,2,1,2,1,1,9,6,164,400
2204,El Palmarcito,San Fernando,60,66,87213,2,5,2,1,2,1,1,9,6,164,400
2284,Aplomo,San Fernando,95,105,94775,2,5,2,1,2,1,1,9,6,164,400
2209,Ex Ferrocarril I,San Fernando,80,88,234058,2,3,2,1,2,1,1,7,6,164,400
2267,Forestación Sur,San Fernando,250,275,163784,2,3,2,1,2,1,1,7,6,164,400
2272,Paraje Las 3 Bocas,San Fernando,210,231,350749,2,2,2,3,3,1,1,8,6,164,400
2268,Cooperativa Costa,San Fernando,30,33,40625,2,3,2,1,2,1,1,8,6,164,400
2283,Che Guevara I,San Fernando,35,39,13895,2,3,2,1,3,1,1,10,6,164,401
2314,San Antonio (Sector B),San Fernando,270,297,151024,2,3,2,1,3,1,1,10,6,164,401
2357,Vista Linda,San Fernando,150,165,52222,2,5,2,1,3,1,1,10,6,164,401
2214,Nuevo Amanecer,San Fernando,200,220,62247,2,1,2,1,2,1,1,10,6,164,401
2205,Veinticuatro de Diciembre,San Fernando,90,99,53449,2,3,2,1,2,1,1,10,6,164,401
2238,Villa Chica,San Fernando,60,66,28094,2,3,2,1,2,1,1,10,6,164,401
6128,Los Teros,San Fernando,30,33,10654,3,4,2,1,2,1,1,10,6,164,401
2236,El Timbo,San Fernando,200,220,65896,2,5,2,1,2,1,1,10,6,164,401
2253,Vuelta de Obligado,San Fernando,70,77,31607,2,5,2,1,2,1,1,10,6,164,401
2266,Las Flores,San Fernando,80,88,44671,2,5,2,1,2,1,1,10,6,164,401
2279,La Paz,San Fernando,110,121,60948,2,5,2,1,2,1,1,10,6,164,401
2298,Carpincho Macho,San Fernando,160,176,67266,2,5,2,1,2,1,1,10,6,164,401
2354,Villa Ghio,San Fernando,240,264,81009,2,1,2,1,3,2,1,10,6,164,401
2321,Villa Dónovan I,San Fernando,90,99,19671,2,5,2,1,3,2,1,10,6,164,401
2212,San Antonio,San Fernando,385,424,171548,2,5,2,1,2,2,1,10,6,164,401
2247,Avalos,San Fernando,233,256,268270,2,5,2,1,3,1,1,12,6,164,401
2368,Villa Facundo III,San Fernando,20,22,5992,2,5,2,1,3,1,1,12,6,164,401
2301,Diecisiete de Julio,San Fernando,58,64,73810,2,1,1,1,2,1,1,12,6,164,401
2223,Primero de Noviembre,San Fernando,80,88,14720,2,5,1,1,2,1,1,12,6,164,401
2275,Luchemos Juntos,San Fernando,120,132,132773,2,3,2,1,2,1,1,12,6,164,401
2308,"Edison 2 ""Canallas del Sur""",San Fernando,60,66,20645,2,3,2,1,2,1,1,12,6,164,401
2280,Movimiento Los Pinos,San Fernando,56,62,17849,2,2,2,1,2,1,1,12,6,164,401
6160,Luz y Esperanza II,San Fernando,9,10,7297,2,4,2,1,2,1,1,12,6,164,401
2216,Primavera,San Fernando,320,352,149002,2,5,2,1,2,1,1,12,6,164,401
2248,Hernandarias,San Fernando,70,77,13278,2,5,2,1,2,1,1,12,6,164,401
2256,Dos de Septiembre,San Fernando,170,187,25174,2,5,2,1,2,1,1,12,6,164,401
2269,Veintinueve de Agosto,San Fernando,450,495,225360,2,5,2,1,2,1,1,12,6,164,401
2273,Resistiré,San Fernando,200,220,61696,2,5,2,1,2,1,1,12,6,164,401
2299,Veinte de Febrero,San Fernando,25,28,25674,2,5,2,1,2,1,1,12,6,164,401
4762,San Expedito,San Fernando,43,47,20400,2,5,2,1,2,1,1,12,6,164,401
4763,Las Palmeritas,San Fernando,66,73,32332,2,5,2,1,2,1,1,12,6,164,401
5103,Luz y Esperanza,San Fernando,15,17,3327,2,5,2,1,2,1,1,12,6,164,401
6149,Ex Campo de Tiro,San Fernando,280,308,98715,2,5,2,1,2,1,1,12,6,164,401
2319,Laguna Argentina,San Fernando,36,40,6596,2,3,6,1,2,1,1,12,6,164,401
5104,Ex Campo de Tiro Chacra 214,San Fernando,80,88,95444,2,5,6,1,2,1,1,12,6,164,401
2235,Los Aromitos,San Fernando,190,209,71016,2,2,2,3,2,1,1,12,6,164,401
4764,Berta Cáceres,San Fernando,38,42,18399,2,5,2,3,2,1,1,12,6,164,401
5101,Treinta y Uno De Agosto,San Fernando,30,33,11343,2,5,6,3,2,1,1,12,6,164,401
6120,Seis de Septiembre,San Fernando,500,550,243925,2,5,2,1,8,1,1,12,6,164,401
6159,Los Maestros,San Fernando,13,14,19024,2,4,2,1,7,1,1,12,6,164,401
2274,Luz y Esperanza,San Fernando,100,110,47436,2,2,1,1,2,2,1,12,6,164,401
2276,Dos de Marzo,San Fernando,50,55,13511,2,5,1,1,2,2,1,12,6,164,401
2271,Hermanos Che,San Fernando,153,168,38462,2,3,2,1,2,2,1,12,6,164,401
5102,Del Valle,San Fernando,60,66,39672,2,5,2,1,2,2,1,12,6,164,401
2331,Primero de Mayo,San Fernando,24,26,2932,2,5,6,1,2,2,1,12,6,164,401
6133,Hermanos Che,San Fernando,13,14,3885,2,3,2,1,2,3,1,12,6,164,401
6134,Segundo David Peralta,San Fernando,20,22,8632,2,3,4,1,2,3,1,12,6,164,401
2320,Ex Golf Club,San Fernando,250,275,74798,2,1,1,1,3,1,1,11,6,164,401
2367,Veintiocho de Noviembre,San Fernando,40,44,17143,4,1,1,1,3,1,1,11,6,164,401
2206,Molina Punta,San Fernando,130,143,41089,2,5,1,1,3,1,1,11,6,164,401
2217,San José Obrero,San Fernando,63,69,17242,2,5,1,1,3,1,1,11,6,164,401
2219,Villa Don Andrés I,San Fernando,99,109,36646,2,5,1,1,3,1,1,11,6,164,401
2285,Fortaleza,San Fernando,100,110,18268,2,3,2,1,3,1,1,11,6,164,401
2304,Cafayate,San Fernando,100,110,26396,2,3,2,1,3,1,1,11,6,164,401
2311,Doce de Agosto,San Fernando,120,132,23494,2,3,2,1,3,1,1,11,6,164,401
2325,La Liguria Ampliación,San Fernando,35,39,6855,2,3,2,1,3,1,1,11,6,164,401
2218,El Aromito,San Fernando,60,66,14956,2,5,2,1,3,1,1,11,6,164,401
2224,Villa Facundo II,San Fernando,150,165,47437,2,5,2,1,3,1,1,11,6,164,401
2249,Villa Facundo I,San Fernando,39,43,13865,2,5,2,1,3,1,1,11,6,164,401
2289,Don Santiago,San Fernando,16,18,49287,2,5,2,1,3,1,1,11,6,164,401
2366,Niño Jesús,San Fernando,120,132,22109,2,5,2,1,3,1,1,11,6,164,401
2369,Villa Don Andrés II,San Fernando,125,138,32736,2,5,2,1,3,1,1,11,6,164,401
2334,Marfilia,San Fernando,85,94,33635,2,5,4,1,3,1,1,11,6,164,401
2230,Atlántico Sur,San Fernando,37,41,29111,2,3,1,1,2,1,1,11,6,164,401
2313,Villa Itatí,San Fernando,70,77,12927,2,3,1,1,2,1,1,11,6,164,401
2250,Don Bosco,San Fernando,400,440,259863,2,5,1,1,2,1,1,11,6,164,401
2353,Ex Campo de Tiro El Palmar,San Fernando,79,87,102667,3,1,2,1,2,1,1,11,6,164,401
2242,Juventud Unida,San Fernando,40,44,7049,2,3,2,1,2,1,1,11,6,164,401
2295,Ex Campo Zampa,San Fernando,900,990,774264,2,3,2,1,2,1,1,11,6,164,401
2323,Bettina Vasquez,San Fernando,410,451,166563,2,2,2,1,2,1,1,11,6,164,401
2213,Edison,San Fernando,200,220,65550,2,5,2,1,2,1,1,11,6,164,401
2220,Don Rafael,San Fernando,50,55,7873,2,5,2,1,2,1,1,11,6,164,401
2255,Juan José del Valle,San Fernando,45,50,13891,2,5,2,1,2,1,1,11,6,164,401
2326,La Liguria II,San Fernando,38,42,21459,2,5,2,1,2,1,1,11,6,164,401
6141,Diez de Febrero,San Fernando,60,66,19085,2,5,2,1,2,1,1,11,6,164,401
2337,Villa Dónovan III,San Fernando,34,37,11703,2,5,6,1,2,1,1,11,6,164,401
2303,Villa Sarmiento,San Fernando,15,17,2095,2,1,2,3,2,1,1,11,6,164,401
2333,Veinte de Septiembre,San Fernando,101,111,58211,2,2,2,3,2,1,1,11,6,164,401
2278,La Rubita,San Fernando,1600,1760,928542,2,3,2,1,2,2,1,11,6,164,401
2265,Sol de Esperanza,San Fernando,200,220,70025,2,5,2,1,2,2,1,11,6,164,401
2338,Vélez Sarfield,San Fernando,52,57,27884,2,5,2,1,2,2,1,11,6,164,401
2363,Integración,San Fernando,53,58,11234,2,5,2,1,2,2,1,11,6,164,401
2342,Lestani,San Fernando,20,22,1878,2,5,3,1,2,2,1,11,6,164,401
6142,Carpincho Macho,San Fernando,60,66,23473,2,5,2,1,2,3,1,11,6,164,401
2310,San Javier,San Fernando,63,69,32361,2,3,2,1,2,1,1,9,6,164,401
2352,Fachinal,San Fernando,55,61,20079,2,3,2,1,2,1,1,9,6,164,401
2215,Santa Clara,San Fernando,120,132,101106,2,2,2,1,2,1,1,9,6,164,401
2239,Villa Luisa,San Fernando,120,132,41024,2,5,2,1,2,1,1,9,6,164,401
2606,Juan Bautista Alberdi II,San Fernando,135,149,41619,2,5,3,1,2,1,1,9,6,164,401
2341,Jesús de Nazaret,San Fernando,250,275,65335,2,5,3,1,3,2,1,9,6,164,401
2297,Camalote,San Fernando,25,28,9479,2,5,2,1,2,2,1,9,6,164,401
2362,Balet Roger,San Fernando,150,165,31277,2,5,2,1,2,2,1,9,6,164,401
2312,Villa Dónovan II,San Fernando,60,66,22126,2,5,6,1,2,2,1,9,6,164,401
2251,Santa Catalina,San Fernando,20,22,8867,2,5,1,1,2,1,1,7,6,164,401
2241,Mapic I,San Fernando,50,55,31234,2,3,2,1,2,1,1,7,6,164,401
2356,La Isla,San Fernando,450,495,258652,2,3,2,1,2,2,1,7,6,164,401
2300,Villa Los Lirios,San Fernando,50,55,24787,2,5,2,1,2,1,1,6,6,164,401
2245,Villa Río Negro,San Fernando,25,28,11238,2,5,2,3,2,1,1,6,6,164,401
2309,Villa Elba,San Fernando,330,363,68164,2,5,1,1,2,2,1,6,6,164,401
2277,El Palmar,San Fernando,200,220,857374,2,1,2,1,2,1,1,8,6,164,401
2332,Villa Odorico,San Fernando,123,135,27544,2,3,1,1,2,2,1,8,6,164,401
2231,María Inmaculada,San Fernando,290,319,97168,2,1,2,1,2,2,1,8,6,164,401
6139,Nalaá,San Fernando,50,55,15386,2,2,2,1,2,1,1,13,6,164,401
6143,Jezreel,San Fernando,20,22,11730,2,5,2,3,8,1,1,13,6,164,401
2296,Chino,San Fernando,150,165,29737,2,5,1,1,2,2,1,4,6,164,401
2290,San Cayetano I,San Fernando,100,110,73886,2,3,1,1,2,1,1,10,6,164,402
2361,La Toma II,San Fernando,30,33,29002,2,5,1,1,2,1,1,10,6,164,402
2343,Dos de Abril,San Fernando,100,110,34195,3,5,1,1,2,1,1,10,6,164,402
2257,San Carlos II,San Fernando,100,110,63089,2,5,2,1,2,1,1,10,6,164,402
2262,Avenida Maipú y Gaboto,San Fernando,31,34,29924,2,5,2,1,2,1,1,10,6,164,402
2263,La Hormiga,San Fernando,100,110,109298,2,5,2,1,2,1,1,10,6,164,402
2264,San Cayetano,San Fernando,55,61,23131,2,5,2,1,2,1,1,10,6,164,402
2292,La Toma I,San Fernando,75,83,130189,2,5,2,1,2,1,1,10,6,164,402
2260,Las Tafetas,San Fernando,35,39,8563,2,3,1,1,3,2,1,10,6,164,402
2288,Nuevo Amanecer,San Fernando,21,23,9623,2,5,2,1,3,2,1,10,6,164,402
2340,Flor Azul,San Fernando,45,50,54066,2,5,2,1,3,1,1,12,6,164,402
2259,Once de Junio,San Fernando,70,77,27240,2,5,2,1,2,1,1,12,6,164,402
5090,Dieciséis de Julio,San Fernando,30,33,11538,2,5,6,1,2,1,1,12,6,164,402
6148,40 Viviendas,San Fernando,40,44,17739,2,5,1,1,2,3,1,12,6,164,402
2208,Continuación de 152 Viviendas,San Fernando,35,39,87681,2,5,2,1,1,1,1,11,6,164,402
2344,Ampliación 2 de Abril,San Fernando,40,44,40932,2,3,1,1,2,1,1,11,6,164,402
2291,San Carlos I,San Fernando,140,154,82915,2,3,2,1,2,1,1,11,6,164,402
2237,El Bajo,San Fernando,90,99,47489,2,5,2,1,2,1,1,11,6,164,402
2246,Avenida Gaboto y Río,San Fernando,50,55,104319,2,5,2,1,2,1,1,11,6,164,402
2258,Los Milagros,San Fernando,130,143,74613,2,5,2,1,2,1,1,11,6,164,402
2261,General San Martín I,San Fernando,70,77,88621,2,5,2,1,2,1,1,11,6,164,402
2293,Sin Nombre,San Fernando,20,22,46977,2,5,2,1,2,1,1,11,6,164,402
2315,General San Martín II,San Fernando,50,55,18761,2,5,2,1,2,1,1,11,6,164,402
2339,El Japones,San Fernando,240,264,87290,2,5,2,1,2,1,1,11,6,164,402
2365,Villa San Isidro II,San Fernando,34,37,27510,2,5,2,1,2,1,1,11,6,164,402
2232,Villa Fucksman,San Fernando,150,165,68783,2,5,2,1,6,1,1,11,6,164,402
2327,Cristo Rey,San Fernando,164,180,60903,2,5,2,1,2,2,1,11,6,164,402
2254,El Arenal,San Fernando,345,380,264523,2,5,2,1,3,1,1,9,6,164,402
2287,Nueva Esperanza,San Fernando,85,94,40217,2,5,2,1,3,1,1,9,6,164,402
2307,San Cayetano II,San Fernando,95,105,60673,2,3,2,1,2,1,1,9,6,164,402
2286,Florida Norte,San Fernando,80,88,39629,2,5,2,1,2,2,1,9,6,164,402
2348,Villa Hortensia,San Fernando,16,18,10631,2,3,2,1,2,1,1,7,6,164,402
2244,La Lomita,San Fernando,200,220,94875,2,5,1,1,2,2,1,7,6,164,402
2243,Villa Paraguay,San Fernando,250,275,104838,2,5,1,1,2,2,1,5,6,164,402
2355,Villa Forestación,San Fernando,1000,1100,553020,2,3,1,1,3,1,1,8,6,164,402
2240,La Toma,San Fernando,45,50,174726,2,3,1,1,2,1,1,8,6,164,402
2324,Villa San Isidro I,San Fernando,100,110,43916,2,3,2,1,2,1,1,8,6,164,402
2233,María Cristina,San Fernando,500,550,347322,2,5,2,1,2,1,1,8,6,164,402
2228,UCAL,San Fernando,127,140,70478,2,3,2,1,6,1,1,8,6,164,402
2345,Bandera Argentina I,San Fernando,110,121,32661,2,3,2,1,2,1,1,10,6,164,403
2364,Santa Bárbara I,San Fernando,50,55,29825,3,5,2,1,2,1,1,10,6,164,403
2322,Puerto Vicentini,San Fernando,585,644,265349,2,5,2,1,2,2,1,10,6,164,403
2211,Italia,San Fernando,25,28,7090,2,5,2,1,1,1,1,12,6,164,403
2335,Santa Bárbara II,San Fernando,60,66,21661,6,5,2,1,1,1,1,12,6,164,403
5099,El Bajo Villa Allín,San Fernando,15,17,5481,2,5,1,1,2,1,1,12,6,164,403
5100,Lavalle,San Fernando,70,77,138034,2,5,1,1,2,1,1,12,6,164,403
2252,Nuevo Provincia Prolongación,San Fernando,80,88,18358,2,5,2,1,2,1,1,12,6,164,403
2305,Villa Oro I,San Fernando,26,29,9347,2,5,2,1,2,1,1,12,6,164,403
2330,Independencia III,San Fernando,40,44,12134,2,5,2,1,2,1,1,12,6,164,403
2349,Independencia I,San Fernando,60,66,20772,2,5,2,1,2,1,1,12,6,164,403
2350,Independencia II,San Fernando,35,39,9897,2,5,2,1,2,1,1,12,6,164,403
2358,Villa Oro II,San Fernando,80,88,44016,2,5,2,1,2,1,1,12,6,164,403
5092,San Pablo,San Fernando,70,77,42865,2,5,2,1,2,1,1,12,6,164,403
5093,Puerto Esperanza,San Fernando,70,77,22280,2,5,2,1,2,1,1,12,6,164,403
5094,Puerto Esperanza II,San Fernando,129,142,82747,2,5,2,1,2,1,1,12,6,164,403
2351,Río Araza,San Fernando,120,132,59151,2,3,5,1,2,1,1,12,6,164,403
5098,Marconi y Zona sur Quebracho,San Fernando,58,64,72598,2,5,1,4,2,1,1,12,6,164,403
6126,80 Viviendas,San Fernando,56,62,16486,3,4,2,1,2,3,1,12,6,164,403
5097,Cacui III,San Fernando,100,110,29296,2,5,1,1,3,1,1,11,6,164,403
2318,Quebracho,San Fernando,120,132,38509,2,1,2,1,3,1,1,11,6,164,403
5096,Cacuí II,San Fernando,40,44,20173,2,3,2,1,3,1,1,11,6,164,403
5095,Cacuí IV,San Fernando,15,17,6370,2,5,1,1,2,1,1,11,6,164,403
2346,Bandera Argentina I,San Fernando,70,77,25962,2,3,2,1,2,1,1,11,6,164,403
2302,Malvinas Argentinas II,San Fernando,500,550,190289,2,5,2,1,2,1,1,11,6,164,403
2328,Caa Cui,San Fernando,37,41,28751,2,5,2,1,2,1,1,11,6,164,403
2347,Balastro II,San Fernando,110,121,249345,2,5,2,1,2,1,1,11,6,164,403
2317,Varoni,San Fernando,13,14,8510,2,3,2,1,3,2,1,11,6,164,403
2359,Banderas Argentinas,San Fernando,60,66,20857,2,5,2,1,2,2,1,11,6,164,403
2234,Anunciación,San Fernando,150,165,84969,2,5,2,1,3,1,1,9,6,164,403
2270,Parque Industrial,San Fernando,30,33,69224,2,5,2,3,2,1,1,9,6,164,403
2294,Querini,San Fernando,170,187,320974,2,5,1,1,2,1,1,7,6,164,403
2306,Balastro I,San Fernando,93,102,353870,2,5,2,1,2,1,1,7,6,164,403
2316,Güemes Viejo,San Fernando,50,55,83983,2,5,2,1,2,1,1,7,6,164,403
5091,San Pablo,San Fernando,150,165,233345,2,5,2,1,2,1,1,8,6,164,403
6151,Nueva Esperanza,San Fernando,100,110,164790,3,2,2,1,6,1,1,10,6,164,404
6150,Ex Ferrocarril,Sargento Cabral,35,39,115801,3,3,2,3,1,1,1,10,6,187,947
5112,Atrás del molino,Sargento Cabral,10,11,6359,3,5,2,1,2,1,1,12,6,187,947
6130,Barrio 14,Sargento Cabral,20,22,56854,3,2,2,3,6,1,1,12,6,187,949
5113,Lote 10,Sargento Cabral,20,22,29170,2,5,2,3,7,1,1,12,6,187,948
3783,Juan José Valle,Chacabuco,160,176,104174,3,2,2,3,1,1,1,10,6,166,723
3784,Municipal,Chacabuco,300,330,137652,3,3,1,1,5,1,1,10,6,166,723
3785,Centenario,Chacabuco,350,385,126995,2,2,2,3,4,1,1,12,6,166,723
3764,Esperanza,Chacabuco,40,44,106035,3,2,2,1,4,1,1,9,6,166,723
3782,La Curva,Chacabuco,25,28,14620,3,2,2,1,4,1,1,7,6,166,723
5017,El Albergue,Fray Justo Santa María de Oro,20,22,19983,3,5,2,1,2,1,1,10,6,179,935
5016,Santa Teresita,Fray Justo Santa María de Oro,70,77,98610,3,5,2,3,4,1,1,12,6,179,935
5015,Sur,Fray Justo Santa María de Oro,20,22,41128,3,5,2,1,5,1,1,12,6,179,935
5018,Millonario,Fray Justo Santa María de Oro,80,88,91079,9,5,2,1,5,1,1,12,6,179,935
3772,Santa Mónica,Comandante Fernández,85,94,70984,3,2,1,3,2,1,1,10,6,167,724
3775,Sucesión Napenay,Comandante Fernández,8,9,7401,3,2,2,3,2,1,1,10,6,167,724
6147,Ex Aeroclub,Comandante Fernández,12,13,4280,3,5,2,1,2,1,1,12,6,167,724
3773,Estela Cubilla,Comandante Fernández,210,231,81195,2,2,1,3,2,1,1,12,6,167,724
3766,Santa Rita,Comandante Fernández,40,44,42031,2,2,2,3,2,1,1,12,6,167,724
3767,MTD (Movimiento de Trabajadores Desocupados),Comandante Fernández,1000,1100,686453,2,2,2,3,2,1,1,12,6,167,724
3776,La Reserva,Comandante Fernández,35,39,20184,2,2,2,3,2,1,1,12,6,167,724
3769,Matadero,Comandante Fernández,63,69,44703,3,2,2,3,4,1,1,12,6,167,724
3847,Parque Norte,Comandante Fernández,30,33,25551,2,2,2,1,5,1,1,12,6,167,724
5014,San Miguel,Comandante Fernández,120,132,58978,2,5,2,3,7,1,1,12,6,167,724
3771,Solidario,Comandante Fernández,82,90,31181,3,2,2,3,1,1,1,11,6,167,724
3777,Sáenz Peña (Bis),Comandante Fernández,450,495,240297,3,2,2,1,2,1,1,11,6,167,724
6127,San Cayetano,Comandante Fernández,130,143,142679,3,5,2,1,2,1,1,11,6,167,724
3768,Mitre,Comandante Fernández,40,44,43394,2,2,2,3,7,1,1,11,6,167,724
3778,Tiro Federal,Comandante Fernández,200,220,391921,3,3,2,1,2,1,1,9,6,167,724
3779,Hipólito Yrigoyen,Comandante Fernández,600,660,560522,3,3,2,1,2,1,1,9,6,167,724
3848,Roque Sáenz Peña,Comandante Fernández,90,99,128481,6,2,2,3,2,1,1,9,6,167,724
3774,Gine Benítez,Comandante Fernández,500,550,517664,3,2,2,1,2,1,1,7,6,167,724
3780,Quinta 4,Comandante Fernández,150,165,292478,3,2,2,1,4,1,1,7,6,167,724
3770,Colonia Sáenz Peña,Comandante Fernández,55,61,277521,3,2,2,1,2,1,1,5,6,167,724
3849,Arce,Comandante Fernández,185,204,190461,3,2,2,1,2,1,1,8,6,167,724
3787,Cacique Moreno,Quitilipi,150,165,89064,3,2,2,3,2,1,1,10,6,169,727
3786,Fuerte Apache,Quitilipi,250,275,112960,2,2,2,3,2,1,1,12,6,169,727
3790,Matadero,Quitilipi,65,72,46983,2,2,2,3,2,1,1,12,6,169,727
6157,Nueva esperanza,Quitilipi,230,253,104185,3,2,2,1,2,1,1,11,6,169,727
3789,Sol Naciente,Quitilipi,70,77,39864,3,2,2,3,2,1,1,11,6,169,727
3788,La Tablada,Quitilipi,50,55,50657,3,2,2,1,6,1,1,11,6,169,727
3811,La Ralera,Bermejo,90,99,64441,3,2,2,3,2,1,1,10,6,173,736
3812,La Isla,Bermejo,45,50,195640,3,2,1,3,2,1,1,11,6,173,736
3815,Belgrano,Bermejo,90,99,335445,3,2,2,1,2,1,1,7,6,173,736
3814,El Amanecer,Bermejo,125,138,147776,3,2,1,3,2,1,1,5,6,173,736
5013,Avellaneda,Bermejo,130,143,165991,2,5,2,4,1,1,1,7,6,173,737
5012,Sonalinde,Bermejo,18,20,91724,2,5,2,4,1,1,1,6,6,173,737
